song_id,song_name,artist_id,genre,duration_ms
S00667,Song 00667,A0095,r_and_b,192597
S00668,Song 00668,A0053,country,222242
S00669,Song 00669,A0256,classical,165477
S00670,Song 00670,A0262,country,183092
S00671,Song 00671,A0368,indie_rock,265512
S00672,Song 00672,A0300,r_and_b,187374
S00673,Song 00673,A0272,r_and_b,287190
S00674,Song 00674,A0247,pop,246309
S00675,Song 00675,A0144,pop,220459
S00676,Song 00676,A0180,indie_rock,122389
S00677,Song 00677,A0321,reggaeton,316582
S00678,Song 00678,A0335,classical,314154
S00679,Song 00679,A0178,pop,238716
S00680,Song 00680,A0344,r_and_b,228900
S00681,Song 00681,A0226,country,224436
S00682,Song 00682,A0015,jazz,193166
S00683,Song 00683,A0199,jazz,203809
S00684,Song 00684,A0295,hip_hop,246215
S00685,Song 00685,A0049,jazz,122764
S00686,Song 00686,A0324,classical,217060
S00687,Song 00687,A0389,metal,246483
S00688,Song 00688,A0243,electronic,106096
S00689,Song 00689,A0187,rock,176740
S00690,Song 00690,A0172,classical,118517
S00691,Song 00691,A0367,pop,125864
S00692,Song 00692,A0310,r_and_b,254170
S00693,Song 00693,A0374,electronic,141891
S00694,Song 00694,A0012,electronic,388089
S00695,Song 00695,A0239,pop,205309
S00696,Song 00696,A0361,r_and_b,163838
S00697,Song 00697,A0086,indie_rock,198383
S00698,Song 00698,A0215,pop,215733
S00699,Song 00699,A0082,metal,235605
S00700,Song 00700,A0235,metal,237185
S00701,Song 00701,A0295,hip_hop,236423
S00702,Song 00702,A0266,r_and_b,287044
S00703,Song 00703,A0062,jazz,294256
S00704,Song 00704,A0188,rock,221761
S00705,Song 00705,A0055,electronic,241341
S00706,Song 00706,A0119,rock,169280
S00707,Song 00707,A0152,jazz,178434
S00708,Song 00708,A0100,electronic,193242
S00709,Song 00709,A0120,reggaeton,304819
S00710,Song 00710,A0067,jazz,172383
S00711,Song 00711,A0103,indie_rock,230934
S00712,Song 00712,A0006,latin,226126
S00713,Song 00713,A0193,jazz,269778
S00714,Song 00714,A0343,indie_rock,179646
S00715,Song 00715,A0199,jazz,193382
S00716,Song 00716,A0390,country,288586
S00717,Song 00717,A0193,jazz,235602
S00718,Song 00718,A0276,r_and_b,184825
S00719,Song 00719,A0226,country,295425
S00720,Song 00720,A0123,rock,227320
S00721,Song 00721,A0350,rock,186815
S00722,Song 00722,A0161,classical,279374
S00723,Song 00723,A0268,electronic,334700
S00724,Song 00724,A0325,metal,194505
S00725,Song 00725,A0392,rock,156328
S00726,Song 00726,A0191,r_and_b,68143
S00727,Song 00727,A0334,hip_hop,338671
S00728,Song 00728,A0157,electronic,185665
S00729,Song 00729,A0198,latin,200902
S00730,Song 00730,A0312,pop,156044
S00731,Song 00731,A0294,metal,208953
S00732,Song 00732,A0110,r_and_b,152878
S00733,Song 00733,A0156,metal,319228
S00734,Song 00734,A0044,latin,265926
S00735,Song 00735,A0082,metal,186084
S00736,Song 00736,A0159,latin,141974
S00737,Song 00737,A0260,rock,258836
S00738,Song 00738,A0354,pop,166809
S00739,Song 00739,A0155,latin,303672
S00740,Song 00740,A0399,latin,239415
S00741,Song 00741,A0335,classical,218846
S00742,Song 00742,A0089,reggaeton,144077
S00743,Song 00743,A0377,indie_rock,237187
S00744,Song 00744,A0313,electronic,135910
S00745,Song 00745,A0383,jazz,296275
S00746,Song 00746,A0042,metal,93975
S00747,Song 00747,A0122,reggaeton,198133
S00748,Song 00748,A0264,latin,374030
S00749,Song 00749,A0287,indie_rock,189112
S00750,Song 00750,A0049,jazz,268821
S00751,Song 00751,A0193,jazz,289935
S00752,Song 00752,A0087,classical,244557
S00753,Song 00753,A0229,reggaeton,213732
S00754,Song 00754,A0313,electronic,288446
S00755,Song 00755,A0091,latin,291123
S00756,Song 00756,A0045,indie_rock,186539
S00757,Song 00757,A0153,rock,324818
S00758,Song 00758,A0207,indie_rock,307636
S00759,Song 00759,A0196,classical,157919
S00760,Song 00760,A0137,country,257162
S00761,Song 00761,A0299,pop,260185
S00762,Song 00762,A0397,rock,233950
S00763,Song 00763,A0138,country,184287
S00764,Song 00764,A0306,r_and_b,146617
S00765,Song 00765,A0344,r_and_b,256708
S00766,Song 00766,A0114,electronic,121263
S00767,Song 00767,A0001,metal,187561
S00768,Song 00768,A0394,classical,99251
S00769,Song 00769,A0385,latin,178912
S00770,Song 00770,A0255,classical,234733
S00771,Song 00771,A0242,electronic,132729
S00772,Song 00772,A0063,jazz,274647
S00773,Song 00773,A0050,reggaeton,284913
S00774,Song 00774,A0115,hip_hop,251707
S00775,Song 00775,A0390,country,267205
S00776,Song 00776,A0325,metal,319586
S00777,Song 00777,A0068,jazz,273135
S00778,Song 00778,A0384,rock,115992
S00779,Song 00779,A0130,hip_hop,215339
S00780,Song 00780,A0015,jazz,171129
S00781,Song 00781,A0213,classical,227095
S00782,Song 00782,A0229,reggaeton,116646
S00783,Song 00783,A0280,latin,228908
S00784,Song 00784,A0080,indie_rock,208620
S00785,Song 00785,A0256,classical,259715
S00786,Song 00786,A0283,latin,163250
S00787,Song 00787,A0043,electronic,208167
S00788,Song 00788,A0002,latin,88961
S00789,Song 00789,A0130,hip_hop,214341
S00790,Song 00790,A0297,r_and_b,221454
S00791,Song 00791,A0060,indie_rock,138608
S00792,Song 00792,A0215,pop,224236
S00793,Song 00793,A0360,reggaeton,135865
S00794,Song 00794,A0255,classical,253971
S00795,Song 00795,A0324,classical,170649
S00796,Song 00796,A0193,jazz,196327
S00797,Song 00797,A0210,r_and_b,329343
S00798,Song 00798,A0270,classical,259751
S00799,Song 00799,A0131,pop,320964
S00800,Song 00800,A0334,hip_hop,289824
S00801,Song 00801,A0202,rock,217621
S00802,Song 00802,A0030,latin,324325
S00803,Song 00803,A0334,hip_hop,241908
S00804,Song 00804,A0137,country,224126
S00805,Song 00805,A0356,metal,196898
S00806,Song 00806,A0080,indie_rock,148788
S00807,Song 00807,A0030,latin,260225
S00808,Song 00808,A0184,electronic,211055
S00809,Song 00809,A0066,latin,254386
S00810,Song 00810,A0242,electronic,218722
S00811,Song 00811,A0033,metal,265208
S00812,Song 00812,A0163,pop,188776
S00813,Song 00813,A0002,latin,242614
S00814,Song 00814,A0315,pop,292348
S00815,Song 00815,A0160,metal,310619
S00816,Song 00816,A0005,latin,228264
S00817,Song 00817,A0021,electronic,168576
S00818,Song 00818,A0065,country,323983
S00819,Song 00819,A0145,pop,308927
S00820,Song 00820,A0055,electronic,188762
S00821,Song 00821,A0076,metal,314442
S00822,Song 00822,A0037,classical,266066
S00823,Song 00823,A0236,hip_hop,173739
S00824,Song 00824,A0242,electronic,241499
S00825,Song 00825,A0304,latin,153894
S00826,Song 00826,A0275,indie_rock,209202
S00827,Song 00827,A0207,indie_rock,207526
S00828,Song 00828,A0145,pop,228564
S00829,Song 00829,A0010,classical,303222
S00830,Song 00830,A0283,latin,139013
S00831,Song 00831,A0004,jazz,36566
S00832,Song 00832,A0145,pop,276660
S00833,Song 00833,A0156,metal,213438
S00834,Song 00834,A0235,metal,292202
S00835,Song 00835,A0020,jazz,286458
S00836,Song 00836,A0017,metal,338824
S00837,Song 00837,A0181,latin,105776
S00838,Song 00838,A0138,country,331680
S00839,Song 00839,A0155,latin,229679
S00840,Song 00840,A0024,reggaeton,201094
S00841,Song 00841,A0172,classical,332741
S00842,Song 00842,A0302,electronic,311764
S00843,Song 00843,A0089,reggaeton,144502
S00844,Song 00844,A0266,r_and_b,192777
S00845,Song 00845,A0010,classical,325417
S00846,Song 00846,A0343,indie_rock,143496
S00847,Song 00847,A0324,classical,257292
S00848,Song 00848,A0352,classical,266498
S00849,Song 00849,A0307,hip_hop,222111
S00850,Song 00850,A0220,hip_hop,200260
S00851,Song 00851,A0171,jazz,285187
S00852,Song 00852,A0058,electronic,219859
S00853,Song 00853,A0321,reggaeton,170875
S00854,Song 00854,A0121,classical,273904
S00855,Song 00855,A0264,latin,137130
S00856,Song 00856,A0256,classical,203802
S00857,Song 00857,A0010,classical,261588
S00858,Song 00858,A0275,indie_rock,142315
S00859,Song 00859,A0009,reggaeton,327373
S00860,Song 00860,A0282,indie_rock,255287
S00861,Song 00861,A0148,classical,228812
S00862,Song 00862,A0041,hip_hop,166162
S00863,Song 00863,A0100,electronic,244857
S00864,Song 00864,A0050,reggaeton,210649
S00865,Song 00865,A0344,r_and_b,256262
S00866,Song 00866,A0290,r_and_b,195797
S00867,Song 00867,A0369,electronic,249654
S00868,Song 00868,A0034,latin,135343
S00869,Song 00869,A0059,indie_rock,131718
S00870,Song 00870,A0205,jazz,179443
S00871,Song 00871,A0003,country,99042
S00872,Song 00872,A0176,classical,209796
S00873,Song 00873,A0214,electronic,229232
S00874,Song 00874,A0328,electronic,115885
S00875,Song 00875,A0378,pop,210914
S00876,Song 00876,A0036,latin,180444
S00877,Song 00877,A0015,jazz,177299
S00878,Song 00878,A0297,r_and_b,302807
S00879,Song 00879,A0113,country,196946
S00880,Song 00880,A0134,rock,218510
S00881,Song 00881,A0091,latin,181594
S00882,Song 00882,A0273,metal,187561
S00883,Song 00883,A0312,pop,212487
S00884,Song 00884,A0066,latin,222100
S00885,Song 00885,A0227,reggaeton,205180
S00886,Song 00886,A0248,electronic,287710
S00887,Song 00887,A0339,hip_hop,205116
S00888,Song 00888,A0301,latin,215482
S00889,Song 00889,A0279,metal,332345
S00890,Song 00890,A0277,electronic,236553
S00891,Song 00891,A0366,latin,276241
S00892,Song 00892,A0308,electronic,267289
S00893,Song 00893,A0083,indie_rock,198130
S00894,Song 00894,A0246,country,307028
S00895,Song 00895,A0339,hip_hop,240401
S00896,Song 00896,A0207,indie_rock,234001
S00897,Song 00897,A0073,pop,230431
S00898,Song 00898,A0269,pop,249337
S00899,Song 00899,A0215,pop,277703
S00900,Song 00900,A0049,jazz,88437
S00901,Song 00901,A0081,r_and_b,311754
S00902,Song 00902,A0267,country,92988
S00903,Song 00903,A0032,electronic,144756
S00904,Song 00904,A0060,indie_rock,263999
S00905,Song 00905,A0095,r_and_b,211921
S00906,Song 00906,A0188,rock,267020
S00907,Song 00907,A0314,latin,146511
S00908,Song 00908,A0186,reggaeton,225714
S00909,Song 00909,A0258,reggaeton,259828
S00910,Song 00910,A0047,rock,169409
S00911,Song 00911,A0368,indie_rock,176128
S00912,Song 00912,A0087,classical,231891
S00913,Song 00913,A0093,latin,254811
S00914,Song 00914,A0290,r_and_b,62819
S00915,Song 00915,A0264,latin,200048
S00916,Song 00916,A0256,classical,241360
S00917,Song 00917,A0354,pop,316058
S00918,Song 00918,A0194,jazz,149751
S00919,Song 00919,A0354,pop,229710
S00920,Song 00920,A0274,pop,152392
S00921,Song 00921,A0270,classical,160990
S00922,Song 00922,A0156,metal,181910
S00923,Song 00923,A0024,reggaeton,328803
S00924,Song 00924,A0191,r_and_b,258139
S00925,Song 00925,A0282,indie_rock,285317
S00926,Song 00926,A0169,country,216107
S00927,Song 00927,A0312,pop,294111
S00928,Song 00928,A0303,hip_hop,226493
S00929,Song 00929,A0095,r_and_b,271987
S00930,Song 00930,A0027,rock,130262
S00931,Song 00931,A0128,electronic,168766
S00932,Song 00932,A0326,country,269454
S00933,Song 00933,A0050,reggaeton,365564
S00934,Song 00934,A0005,latin,349342
S00935,Song 00935,A0195,classical,160395
S00936,Song 00936,A0130,hip_hop,213608
S00937,Song 00937,A0370,country,209101
S00938,Song 00938,A0390,country,391802
S00939,Song 00939,A0013,classical,178214
S00940,Song 00940,A0091,latin,240040
S00941,Song 00941,A0244,jazz,303431
S00942,Song 00942,A0145,pop,270476
S00943,Song 00943,A0112,hip_hop,143754
S00944,Song 00944,A0067,jazz,355442
S00945,Song 00945,A0187,rock,88334
S00946,Song 00946,A0337,pop,241152
S00947,Song 00947,A0169,country,197261
S00948,Song 00948,A0071,latin,131292
S00949,Song 00949,A0244,jazz,198918
S00950,Song 00950,A0157,electronic,197135
S00951,Song 00951,A0030,latin,146987
S00952,Song 00952,A0138,country,187168
S00953,Song 00953,A0192,reggaeton,207936
S00954,Song 00954,A0085,jazz,232756
S00955,Song 00955,A0033,metal,79511
S00956,Song 00956,A0222,hip_hop,185814
S00957,Song 00957,A0157,electronic,225009
S00958,Song 00958,A0145,pop,287436
S00959,Song 00959,A0242,electronic,294765
S00960,Song 00960,A0377,indie_rock,106056
S00961,Song 00961,A0370,country,181893
S00962,Song 00962,A0184,electronic,237625
S00963,Song 00963,A0144,pop,270557
S00964,Song 00964,A0287,indie_rock,334464
S00965,Song 00965,A0227,reggaeton,201517
S00966,Song 00966,A0011,hip_hop,140174
S00967,Song 00967,A0024,reggaeton,225318
S00968,Song 00968,A0336,reggaeton,238742
S00969,Song 00969,A0120,reggaeton,179940
S00970,Song 00970,A0238,jazz,162118
S00971,Song 00971,A0177,pop,262462
S00972,Song 00972,A0120,reggaeton,137334
S00973,Song 00973,A0086,indie_rock,185135
S00974,Song 00974,A0221,electronic,241591
S00975,Song 00975,A0011,hip_hop,232541
S00976,Song 00976,A0005,latin,226316
S00977,Song 00977,A0283,latin,160413
S00978,Song 00978,A0062,jazz,30000
S00979,Song 00979,A0201,r_and_b,163688
S00980,Song 00980,A0284,latin,263073
S00981,Song 00981,A0118,latin,278989
S00982,Song 00982,A0187,rock,322139
S00983,Song 00983,A0122,reggaeton,255883
S00984,Song 00984,A0359,electronic,313679
S00985,Song 00985,A0095,r_and_b,218410
S00986,Song 00986,A0285,metal,250349
S00987,Song 00987,A0205,jazz,360130
S00988,Song 00988,A0376,rock,176751
S00989,Song 00989,A0278,rock,186618
S00990,Song 00990,A0341,metal,300502
S00991,Song 00991,A0214,electronic,279697
S00992,Song 00992,A0049,jazz,114045
S00993,Song 00993,A0064,classical,309013
S00994,Song 00994,A0339,hip_hop,173186
S00995,Song 00995,A0388,hip_hop,177231
S00996,Song 00996,A0279,metal,290256
S00997,Song 00997,A0269,pop,255217
S00998,Song 00998,A0074,reggaeton,258716
S00999,Song 00999,A0385,latin,317271
S01000,Song 01000,A0058,electronic,287990
S01001,Song 01001,A0335,classical,55984
S01002,Song 01002,A0123,rock,242363
S01003,Song 01003,A0068,jazz,270170
S01004,Song 01004,A0324,classical,223607
S01005,Song 01005,A0121,classical,206298
S01006,Song 01006,A0156,metal,239677
S01007,Song 01007,A0184,electronic,238682
S01008,Song 01008,A0217,r_and_b,219686
S01009,Song 01009,A0112,hip_hop,214877
S01010,Song 01010,A0201,r_and_b,152205
S01011,Song 01011,A0045,indie_rock,229654
S01012,Song 01012,A0253,country,176170
S01013,Song 01013,A0212,jazz,275767
S01014,Song 01014,A0174,jazz,187679
S01015,Song 01015,A0256,classical,195758
S01016,Song 01016,A0028,r_and_b,136295
S01017,Song 01017,A0126,country,203631
S01018,Song 01018,A0385,latin,256794
S01019,Song 01019,A0001,metal,144174
S01020,Song 01020,A0229,reggaeton,294957
S01021,Song 01021,A0023,pop,224903
S01022,Song 01022,A0015,jazz,204701
S01023,Song 01023,A0027,rock,266992
S01024,Song 01024,A0079,electronic,240470
S01025,Song 01025,A0304,latin,91897
S01026,Song 01026,A0377,indie_rock,283350
S01027,Song 01027,A0267,country,258327
S01028,Song 01028,A0384,rock,215103
S01029,Song 01029,A0097,rock,30000
S01030,Song 01030,A0205,jazz,30000
S01031,Song 01031,A0068,jazz,97992
S01032,Song 01032,A0145,pop,269853
S01033,Song 01033,A0015,jazz,279259
S01034,Song 01034,A0176,classical,223698
S01035,Song 01035,A0022,country,213578
S01036,Song 01036,A0135,indie_rock,68384
S01037,Song 01037,A0035,jazz,212854
S01038,Song 01038,A0200,classical,153664
S01039,Song 01039,A0177,pop,203951
S01040,Song 01040,A0249,rock,147871
S01041,Song 01041,A0395,electronic,266751
S01042,Song 01042,A0057,country,195324
S01043,Song 01043,A0147,indie_rock,239200
S01044,Song 01044,A0388,hip_hop,212920
S01045,Song 01045,A0178,pop,168917
S01046,Song 01046,A0086,indie_rock,117091
S01047,Song 01047,A0133,metal,132652
S01048,Song 01048,A0036,latin,156477
S01049,Song 01049,A0315,pop,221644
S01050,Song 01050,A0250,metal,347418
S01051,Song 01051,A0105,hip_hop,242537
S01052,Song 01052,A0144,pop,210070
S01053,Song 01053,A0029,latin,275786
S01054,Song 01054,A0302,electronic,143629
S01055,Song 01055,A0375,latin,236149
S01056,Song 01056,A0074,reggaeton,237111
S01057,Song 01057,A0372,hip_hop,72394
S01058,Song 01058,A0221,electronic,236509
S01059,Song 01059,A0068,jazz,178741
S01060,Song 01060,A0054,jazz,210472
S01061,Song 01061,A0125,country,199505
S01062,Song 01062,A0333,jazz,225934
S01063,Song 01063,A0318,hip_hop,166197
S01064,Song 01064,A0097,rock,273799
S01065,Song 01065,A0080,indie_rock,281610
S01066,Song 01066,A0385,latin,152661
S01067,Song 01067,A0322,r_and_b,232807
S01068,Song 01068,A0092,indie_rock,202346
S01069,Song 01069,A0141,hip_hop,301923
S01070,Song 01070,A0236,hip_hop,166523
S01071,Song 01071,A0301,latin,226809
S01072,Song 01072,A0174,jazz,205555
S01073,Song 01073,A0251,r_and_b,124171
S01074,Song 01074,A0386,classical,288148
S01075,Song 01075,A0366,latin,235849
S01076,Song 01076,A0146,r_and_b,137255
S01077,Song 01077,A0183,jazz,272266
S01078,Song 01078,A0237,metal,281688
S01079,Song 01079,A0258,reggaeton,116064
S01080,Song 01080,A0359,electronic,201586
S01081,Song 01081,A0256,classical,198583
S01082,Song 01082,A0040,classical,203484
S01083,Song 01083,A0272,r_and_b,210667
S01084,Song 01084,A0202,rock,188953
S01085,Song 01085,A0157,electronic,101373
S01086,Song 01086,A0351,r_and_b,218724
S01087,Song 01087,A0110,r_and_b,129955
S01088,Song 01088,A0110,r_and_b,177427
S01089,Song 01089,A0019,indie_rock,249990
S01090,Song 01090,A0054,jazz,339753
S01091,Song 01091,A0120,reggaeton,308871
S01092,Song 01092,A0239,pop,173058
S01093,Song 01093,A0226,country,206019
S01094,Song 01094,A0331,jazz,309801
S01095,Song 01095,A0266,r_and_b,257123
S01096,Song 01096,A0358,latin,279304
S01097,Song 01097,A0004,jazz,168699
S01098,Song 01098,A0200,classical,259887
S01099,Song 01099,A0143,latin,266744
S01100,Song 01100,A0083,indie_rock,314774
S01101,Song 01101,A0269,pop,341332
S01102,Song 01102,A0006,latin,182559
S01103,Song 01103,A0110,r_and_b,318801
S01104,Song 01104,A0160,metal,208812
S01105,Song 01105,A0127,rock,232445
S01106,Song 01106,A0057,country,321602
S01107,Song 01107,A0366,latin,241425
S01108,Song 01108,A0241,metal,263737
S01109,Song 01109,A0200,classical,337465
S01110,Song 01110,A0281,latin,377100
S01111,Song 01111,A0050,reggaeton,274974
S01112,Song 01112,A0278,rock,162985
S01113,Song 01113,A0383,jazz,240787
S01114,Song 01114,A0087,classical,189865
S01115,Song 01115,A0272,r_and_b,201559
S01116,Song 01116,A0397,rock,248528
S01117,Song 01117,A0087,classical,206273
S01118,Song 01118,A0316,metal,222725
S01119,Song 01119,A0048,rock,214619
S01120,Song 01120,A0262,country,210409
S01121,Song 01121,A0117,rock,95750
S01122,Song 01122,A0327,indie_rock,201455
S01123,Song 01123,A0072,latin,206401
S01124,Song 01124,A0383,jazz,318216
S01125,Song 01125,A0056,latin,270332
S01126,Song 01126,A0144,pop,234620
S01127,Song 01127,A0165,classical,178486
S01128,Song 01128,A0321,reggaeton,248686
S01129,Song 01129,A0125,country,120788
S01130,Song 01130,A0174,jazz,258904
S01131,Song 01131,A0206,metal,168993
S01132,Song 01132,A0166,electronic,171319
S01133,Song 01133,A0397,rock,290859
S01134,Song 01134,A0398,jazz,216247
S01135,Song 01135,A0373,rock,205589
S01136,Song 01136,A0063,jazz,137824
S01137,Song 01137,A0122,reggaeton,302083
S01138,Song 01138,A0206,metal,48053
S01139,Song 01139,A0125,country,247476
S01140,Song 01140,A0326,country,234873
S01141,Song 01141,A0292,latin,246066
S01142,Song 01142,A0263,electronic,176191
S01143,Song 01143,A0280,latin,148712
S01144,Song 01144,A0164,classical,333067
S01145,Song 01145,A0134,rock,248103
S01146,Song 01146,A0317,country,278534
S01147,Song 01147,A0317,country,110136
S01148,Song 01148,A0101,jazz,283403
S01149,Song 01149,A0233,metal,316051
S01150,Song 01150,A0213,classical,273154
S01151,Song 01151,A0287,indie_rock,107355
S01152,Song 01152,A0209,classical,141439
S01153,Song 01153,A0371,reggaeton,45736
S01154,Song 01154,A0069,pop,234155
S01155,Song 01155,A0157,electronic,281711
S01156,Song 01156,A0079,electronic,235334
S01157,Song 01157,A0344,r_and_b,183756
S01158,Song 01158,A0349,hip_hop,153288
S01159,Song 01159,A0080,indie_rock,269200
S01160,Song 01160,A0050,reggaeton,147359
S01161,Song 01161,A0172,classical,340091
S01162,Song 01162,A0394,classical,251384
S01163,Song 01163,A0336,reggaeton,309785
S01164,Song 01164,A0141,hip_hop,227612
